,abs_delta_arousal,abs_delta_arousal,abs_delta_arousal,abs_delta_valence,abs_delta_valence,abs_delta_valence,delta_affect_shift_mag,delta_affect_shift_mag,delta_affect_shift_mag,delta_arousal,delta_arousal,delta_arousal,delta_valence,delta_valence,delta_valence
perturbation,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap,deletion,mask,replacement_lowgap
original_post_id,,,,,,,,,,,,,,,
t0copi,0.04492891274635369,0.11162274179169707,0.01108465986367868,0.07391334975496555,0.06592969752765132,0.05535275225423941,0.0864973437312923,0.1296393516690957,0.05645172155402043,0.04492891274635369,0.11162274179169707,-0.01108465986367868,0.07391334975496555,0.06592969752765132,0.05535275225423941
t0lx44,0.03825241556574799,0.0644543674324547,0.042762388142564056,0.022715849173557068,0.05496053365938369,0.08993322221907096,0.04448884242470771,0.08470552367609874,0.09958215853434842,0.03825241556574799,0.0644543674324547,0.042762388142564056,-0.022715849173557068,-0.05496053365938369,-0.08993322221907096
t0u4sh,0.02653947600726081,0.023935756381841422,0.03084070237847225,0.06333632637755393,0.087377065000668,0.1533819092829427,0.06867193040641865,0.09059620257881576,0.15645177857243545,0.02653947600726081,-0.023935756381841422,-0.03084070237847225,0.06333632637755393,0.087377065000668,0.1533819092829427
t0v03y,0.1200859837580519,0.06290607733286846,0.06339074632541397,0.055287501935731065,0.08119224264411473,0.005751666137436384,0.13220193404573388,0.10271005223925081,0.06365114596807757,0.1200859837580519,0.06290607733286846,-0.06339074632541397,-0.055287501935731065,-0.08119224264411473,0.005751666137436384
t14q0z,0.11058130932089583,0.06962567449124091,0.02918797381976823,0.06592474623882616,0.04423619655688338,0.05372913293880632,0.12874120605997624,0.0824898517041912,0.06114538038199941,0.11058130932089583,0.06962567449124091,-0.02918797381976823,0.06592474623882616,0.04423619655688338,0.05372913293880632
t17z3o,0.03237680985874025,0.0926362823132969,0.011872061941830658,0.016062299381220058,0.03673943105724753,0.07439281587678259,0.03614215375487413,0.09965574040284428,0.07533416826930221,0.03237680985874025,0.0926362823132969,-0.011872061941830658,-0.016062299381220058,-0.03673943105724753,-0.07439281587678259
t1czyn,0.04993807925189486,0.039051368357849725,0.10873050618547797,0.12860595313858347,0.07645876938853569,0.163888749103128,0.13796123709960004,0.08585425316796919,0.1966770069376141,0.04993807925189486,-0.039051368357849725,-0.10873050618547797,0.12860595313858347,0.07645876938853569,0.163888749103128
t1jpv5,0.22961474942297233,0.25327500116340396,0.09266465989120132,0.26040907039810257,0.286677815708952,0.22061414557804948,0.34718268548154635,0.38253417655678573,0.23928506100859037,-0.22961474942297233,-0.25327500116340396,0.09266465989120132,0.26040907039810257,0.286677815708952,0.22061414557804948
t1wvgp,0.11335575078832694,0.017058702661271852,0.15746993930068243,0.08920769805110584,0.1625214019508583,0.34319335435670073,0.14424818760858854,0.16341421427941366,0.37759563061291446,-0.11335575078832694,0.017058702661271852,-0.15746993930068243,0.08920769805110584,0.1625214019508583,0.34319335435670073
t26308,0.014534318245912559,0.02425184518023915,0.2251051157102637,0.003090641653451076,0.04258940730314986,0.04060293122602454,0.014859289104917284,0.04901030105069631,0.2287376469737251,0.014534318245912559,-0.02425184518023915,0.2251051157102637,-0.003090641653451076,-0.04258940730314986,0.04060293122602454
t27y0q,0.0750698456328962,0.11907312586323293,0.0022722946072342154,0.24081272260355657,0.316081361453433,0.30193947286974954,0.2522424410980126,0.3377659490847132,0.3019480230099947,-0.0750698456328962,-0.11907312586323293,-0.0022722946072342154,-0.24081272260355657,-0.316081361453433,-0.30193947286974954
t2ttev,0.009060191634235437,0.04277092580457076,0.025589978584774187,0.03599912384069892,0.020552525826586177,0.0063060713727365325,0.0371217455105097,0.04745269657282491,0.026355522004453805,0.009060191634235437,-0.04277092580457076,-0.025589978584774187,0.03599912384069892,-0.020552525826586177,0.0063060713727365325
t2tw64,0.016232185122151854,0.034452850708973415,0.0025002994450815663,0.027557557885108608,0.07667515936831482,0.02498246921956504,0.03198285213096105,0.08405997255609406,0.025107275153261648,-0.016232185122151854,-0.034452850708973415,0.0025002994450815663,0.027557557885108608,0.07667515936831482,-0.02498246921956504
t354ou,0.0407658081124227,0.03390394216106607,0.019123131249927816,0.04913826013861211,0.10849001664692981,0.0454848650213906,0.06384684581487785,0.1136642468241972,0.04934133251966436,0.0407658081124227,0.03390394216106607,-0.019123131249927816,0.04913826013861211,0.10849001664692981,0.0454848650213906
t37syo,0.22459759448449113,0.16553709538530814,0.2822755016670433,0.050002162093293556,0.0015104433048267474,0.16828091647262777,0.23009627476824546,0.16554398626220676,0.32863037852616195,-0.22459759448449113,-0.16553709538530814,-0.2822755016670433,-0.050002162093293556,0.0015104433048267474,-0.16828091647262777
t3ozuy,0.10592634415154478,0.051247909927093716,0.12586894869806198,0.06581529390315266,0.11183446515540618,0.00019603634514520074,0.1247078317383069,0.12301746164057878,0.12586910135773582,0.10592634415154478,0.051247909927093716,-0.12586894869806198,-0.06581529390315266,-0.11183446515540618,-0.00019603634514520074
t3q6c6,0.06868312094737705,0.05422743017980913,0.019450209536465923,0.015549270048897945,0.032670561816877,0.07732442148156515,0.07042123899879622,0.06330860757698321,0.07973316003063696,-0.06868312094737705,-0.05422743017980913,0.019450209536465923,0.015549270048897945,-0.032670561816877,-0.07732442148156515
t3rbti,0.055665673973321006,0.05954761204553183,0.024217715283689323,0.0771773756827705,0.062264657750938035,0.0463635405976941,0.09515784032954701,0.08615570616718672,0.052307510266842834,-0.055665673973321006,-0.05954761204553183,-0.024217715283689323,0.0771773756827705,0.062264657750938035,0.0463635405976941
t3wehi,0.017609597853428305,0.06278597440893385,0.005797234877974233,0.021278258142070072,0.10665899864185491,0.048662714633316284,0.02761996028454853,0.12376679915778102,0.0490068130744489,0.017609597853428305,-0.06278597440893385,-0.005797234877974233,-0.021278258142070072,-0.10665899864185491,-0.048662714633316284
t3x7z0,0.055622759678471745,0.03229955400029971,0.11833325518790372,0.05026208504523533,0.07544393287330875,0.03409292547836262,0.07496778366300748,0.08206733939887777,0.12314660714383784,-0.055622759678471745,-0.03229955400029971,-0.11833325518790372,-0.05026208504523533,-0.07544393287330875,0.03409292547836262
t47cjq,0.09289871876586986,0.022839703959689928,0.022382265260601386,0.05922809937772744,0.04050130198868285,0.17230667519993492,0.11017322589557836,0.04649739282739153,0.173754298124253,0.09289871876586986,0.022839703959689928,0.022382265260601386,0.05922809937772744,0.04050130198868285,0.17230667519993492
t4gl0y,0.03391970053404059,0.0016991148117773136,0.180387332052808,0.035006095343248944,0.07309284288464024,0.12300838830180716,0.048743951373474315,0.07311258901244234,0.21833610136149764,-0.03391970053404059,0.0016991148117773136,0.180387332052808,-0.035006095343248944,-0.07309284288464024,0.12300838830180716
t4odcy,0.06593355507209164,0.012413411508068073,0.0493330386517874,0.021531294207995266,0.03394961484252246,0.02483859163490809,0.06936014932737523,0.03614787868221672,0.05523318148562941,0.06593355507209164,0.012413411508068073,0.0493330386517874,-0.021531294207995266,-0.03394961484252246,-0.02483859163490809
t4p0ta,0.1671234720089405,0.038316734711329126,0.14807834259494346,0.26932301616027665,0.14144521375727548,0.2210685313604186,0.3169623667408984,0.14654323817146844,0.2660798585077755,-0.1671234720089405,-0.038316734711329126,-0.14807834259494346,-0.26932301616027665,-0.14144521375727548,-0.2210685313604186
t4w018,0.13550948282691522,0.06335112389604802,0.02231143700856375,0.009358537858894067,0.008746239333387251,0.06669539487196197,0.13583225746071653,0.06395202578002762,0.07032834363550758,0.13550948282691522,0.06335112389604802,-0.02231143700856375,0.009358537858894067,0.008746239333387251,0.06669539487196197
t590aj,0.03521386196494358,0.0029835830116016204,0.02613230390064958,0.061379848898694966,0.039182119985638586,0.05688777857027816,0.07076370485858359,0.039295550564359016,0.06260284863979357,0.03521386196494358,-0.0029835830116016204,-0.02613230390064958,0.061379848898694966,0.039182119985638586,0.05688777857027816
t5abub,0.15516222425300263,0.04935275889639623,0.03151911289712217,0.05610650877254031,0.12460609194886096,0.38083198654364203,0.16499471555714207,0.1340237775973122,0.3821340817731367,-0.15516222425300263,-0.04935275889639623,0.03151911289712217,0.05610650877254031,0.12460609194886096,0.38083198654364203
t5kr5y,0.033128792878636126,0.021630732394760877,0.020056656997160083,0.03201015583344624,0.00649768652941507,0.10276956097682266,0.04606698377446785,0.022585581997555424,0.10470841491146067,0.033128792878636126,-0.021630732394760877,-0.020056656997160083,0.03201015583344624,0.00649768652941507,-0.10276956097682266
t5o7ni,0.10359758181710799,0.057466204201433335,0.045491281555976926,0.01256885512431083,0.008078435204330603,0.07039449334915382,0.10435724736446578,0.05803124796755109,0.0838143268868111,0.10359758181710799,0.057466204201433335,-0.045491281555976926,0.01256885512431083,0.008078435204330603,0.07039449334915382
t5xe2x,0.02407575523707095,0.1137839395470932,0.056338392161389805,0.03739953784328787,0.05479002116352749,0.12332507999481823,0.04447884239868288,0.12628828654295834,0.13558425346277814,-0.02407575523707095,-0.1137839395470932,-0.056338392161389805,-0.03739953784328787,-0.05479002116352749,-0.12332507999481823
t623lp,0.03022914007105104,0.07307194708324705,0.08092221461871407,0.03502252714612375,0.04554404240805443,0.03349600811604159,0.0462642228632039,0.08610324761240726,0.08758074776174925,0.03022914007105104,-0.07307194708324705,-0.08092221461871407,0.03502252714612375,-0.04554404240805443,0.03349600811604159
t623ng,0.03022942337109047,0.07307166378320762,0.08092193131867464,0.035022444962901744,0.045544083814743175,0.03349596670935284,0.04626434575921411,0.08610302909056386,0.08758047016394906,0.03022942337109047,-0.07307166378320762,-0.08092193131867464,0.035022444962901744,-0.045544083814743175,0.03349596670935284
t68m8k,0.03328095798456676,0.010076742901848235,0.054486648655498904,0.025738243303556452,0.070134826701449,0.0033018079194429006,0.04207231076044631,0.07085502567886227,0.05458659924601162,-0.03328095798456676,-0.010076742901848235,-0.054486648655498904,0.025738243303556452,0.070134826701449,-0.0033018079194429006
t6ib7k,0.034742350796023835,0.08819720574057843,0.06047115823141347,0.009807827325345464,0.05130463877483793,0.024844964744853204,0.036100199662574876,0.1020338819229305,0.06537609082089295,-0.034742350796023835,-0.08819720574057843,-0.06047115823141347,-0.009807827325345464,-0.05130463877483793,0.024844964744853204
t6mqyz,0.06636514523143155,0.0862209196767072,0.1085058672936503,0.08760271481839998,0.10787763756765845,0.04396181720026515,0.1099025393025244,0.1381000784832372,0.11707333004872109,-0.06636514523143155,-0.0862209196767072,-0.1085058672936503,-0.08760271481839998,-0.10787763756765845,-0.04396181720026515
t6pmnt,0.001550660852457586,0.052162466982100586,0.02248843819095825,0.014732778778804523,0.08940884219933043,0.07823397091148987,0.014814159430238942,0.10351262737020785,0.08140199049684468,-0.001550660852457586,-0.052162466982100586,0.02248843819095825,-0.014732778778804523,-0.08940884219933043,-0.07823397091148987
t6tkon,0.34018890682020597,0.22289297153028098,0.20294465008576879,0.12477792050526704,0.013186293370941904,0.13563834720966117,0.36235068893151773,0.2232826797816239,0.24409893943277125,-0.34018890682020597,-0.22289297153028098,-0.20294465008576879,-0.12477792050526704,-0.013186293370941904,-0.13563834720966117
t6vw2a,0.08364958494183039,0.0663204494456977,0.009882584012936846,0.04864583333171346,0.0015819049779075556,0.043961794446588875,0.09676605893327135,0.06633931291503156,0.04505890408939045,0.08364958494183039,0.0663204494456977,-0.009882584012936846,0.04864583333171346,0.0015819049779075556,0.043961794446588875
t6zuo4,0.00539600887832048,0.07558152804476581,0.06852369636944733,0.10912994200922554,0.20323131508934011,0.06669679396904016,0.10926326534911833,0.21683065930473108,0.09562405183781328,-0.00539600887832048,0.07558152804476581,-0.06852369636944733,0.10912994200922554,0.20323131508934011,0.06669679396904016
t7aprw,0.12942013199209246,0.07111022044039572,0.20893908833021868,0.016018435745854376,0.0053216180398294455,0.018316607148820552,0.1304076717397972,0.07130906723302101,0.2097404127241747,0.12942013199209246,0.07111022044039572,0.20893908833021868,-0.016018435745854376,-0.0053216180398294455,-0.018316607148820552
t7diiy,0.08098078324469515,0.01845767872143167,0.013161903539454123,0.1380679214781324,0.10951212975240221,0.10337788641459777,0.16006448136990303,0.11105670833718496,0.10421239419729006,0.08098078324469515,0.01845767872143167,-0.013161903539454123,0.1380679214781324,0.10951212975240221,0.10337788641459777
t7e5a0,0.0787199625918098,0.13304205650126866,0.1169413440398257,0.01722000174910132,0.07042103114561016,0.05051092866581186,0.08058139345217968,0.15053009807243783,0.1273837974803845,-0.0787199625918098,-0.13304205650126866,-0.1169413440398257,-0.01722000174910132,-0.07042103114561016,-0.05051092866581186
t7h7vs,0.040893928845937566,0.018700833091002345,0.15584518816189075,0.0326376320326629,0.07334752802560818,0.027978785250838634,0.05232139563463601,0.07569399596906551,0.15833677746287397,0.040893928845937566,0.018700833091002345,0.15584518816189075,-0.0326376320326629,-0.07334752802560818,0.027978785250838634
t7hnji,0.1090910952071873,0.1488848236291389,0.11594089872664348,0.06173947551174841,0.007265881098712512,0.17987886940606934,0.12535002947733753,0.14906201305235492,0.21400630751533364,-0.1090910952071873,-0.1488848236291389,-0.11594089872664348,0.06173947551174841,0.007265881098712512,0.17987886940606934
t7loun,0.05290856324453408,0.14038437300638051,0.10250001346852056,0.48386767409320885,0.3989726284453612,0.5150517638191117,0.4867517253148392,0.42295026945610853,0.5251519515094891,-0.05290856324453408,0.14038437300638051,-0.10250001346852056,-0.48386767409320885,-0.3989726284453612,-0.5150517638191117
t7v2ys,0.005921763187767937,0.010730478182241043,0.05395881637112776,0.10092584433085827,0.09928619590378585,0.010033004302574255,0.10109942301095808,0.09986436731419517,0.05488365001991539,-0.005921763187767937,-0.010730478182241043,-0.05395881637112776,0.10092584433085827,0.09928619590378585,-0.010033004302574255
t82590,0.20850981740602403,0.3431995470607019,0.1422291544859542,0.3936371501384057,0.297535897997558,0.33957740050595575,0.44545095119864686,0.45421750263489863,0.36816021420051853,0.20850981740602403,0.3431995470607019,0.1422291544859542,-0.3936371501384057,-0.297535897997558,-0.33957740050595575
t83jsz,0.03542559561634917,0.037356047930889424,0.11166947095222035,0.07105639559635168,0.012901197918412599,0.11579323968718835,0.07939763333952925,0.039521073172991666,0.16086685519398777,0.03542559561634917,-0.037356047930889424,-0.11166947095222035,0.07105639559635168,0.012901197918412599,-0.11579323968718835
t88lzu,0.09664239687616938,0.006195102409723319,0.06420280184030869,0.03217075008798087,0.004026468702063468,0.04592850574474472,0.101856320546122,0.0073886226101795415,0.07893939070002373,0.09664239687616938,0.006195102409723319,0.06420280184030869,0.03217075008798087,0.004026468702063468,0.04592850574474472
t8fadc,0.07619709243536921,0.16353902056002756,0.025116118684939792,0.14728921200259437,0.13664703162281366,0.038017586205923326,0.16583156776666313,0.21311363752012527,0.04556485793592243,0.07619709243536921,0.16353902056002756,0.025116118684939792,0.14728921200259437,0.13664703162281366,0.038017586205923326
t8hsxf,0.006714649774801629,0.031582944024378,0.0005629959377646543,0.05319668262945321,0.005695324398544699,0.05013879603834592,0.053618779959795915,0.03209235225488547,0.050141956808652695,0.006714649774801629,-0.031582944024378,-0.0005629959377646543,-0.05319668262945321,0.005695324398544699,-0.05013879603834592
t8hvsk,0.09005646559055247,0.05393605213126129,0.045349248537056575,0.004592754086227835,0.029074491298301197,0.05037028314052172,0.09017350156647419,0.0612733528033282,0.06777698552260977,0.09005646559055247,0.05393605213126129,0.045349248537056575,0.004592754086227835,-0.029074491298301197,-0.05037028314052172
t8p65d,0.001479591866546226,0.03584409653348919,0.03132382142253887,0.15590981402635506,0.1968203725575659,0.13293135565936254,0.1559168345683819,0.20005763746980804,0.13657205829139077,0.001479591866546226,0.03584409653348919,-0.03132382142253887,0.15590981402635506,0.1968203725575659,0.13293135565936254
t8yq22,0.056019359727542906,0.031581348997806735,0.06091040731334907,0.019554719078468175,0.062222861035171384,0.060407278677804044,0.05933427089399231,0.06977869330908625,0.08578529615462062,0.056019359727542906,0.031581348997806735,0.06091040731334907,-0.019554719078468175,-0.062222861035171384,-0.060407278677804044
t96jt6,0.17610585488705244,0.20835445209629988,0.23149547292952377,0.23951662417404496,0.2530939923047075,0.10911489568894694,0.2972902376150792,0.3278233467114334,0.2559222820468621,0.17610585488705244,0.20835445209629988,0.23149547292952377,0.23951662417404496,0.2530939923047075,-0.10911489568894694
t9ihlw,0.09016402245984168,0.005135409197164265,0.0031797996739513223,0.01396554469115241,0.015281598395181284,0.029204534403596938,0.09123917680831742,0.01612140431643368,0.02937713321100849,0.09016402245984168,-0.005135409197164265,0.0031797996739513223,0.01396554469115241,-0.015281598395181284,0.029204534403596938
t9syjt,0.07138584337329767,0.10340080450050326,0.005275403920834698,0.07879675669132169,0.1289170696830686,0.037409856734214486,0.10632435045269892,0.1652614208671233,0.037779985010616544,0.07138584337329767,0.10340080450050326,0.005275403920834698,0.07879675669132169,0.1289170696830686,-0.037409856734214486
t9tb10,0.06366501321795148,0.07220216737738205,0.05316456053918106,0.11905046982366985,0.2019502807604514,0.21136356947582424,0.13500462315520334,0.21446927256186757,0.2179473078495943,-0.06366501321795148,-0.07220216737738205,-0.05316456053918106,-0.11905046982366985,-0.2019502807604514,-0.21136356947582424
t9x8fa,0.03414103963345472,0.06544452464165484,0.028654751977704507,0.032242851874971556,0.0049072583721327945,0.05365460303272318,0.04695968573451576,0.06562824841714912,0.06082689567537429,-0.03414103963345472,-0.06544452464165484,-0.028654751977704507,-0.032242851874971556,-0.0049072583721327945,-0.05365460303272318
ta0ke5,0.15197927015714185,0.13610531939450876,0.10473487164072726,0.07156348122623735,0.22059123241970724,0.16005218379330666,0.16798520888076882,0.25920098338533853,0.19127491961730378,-0.15197927015714185,-0.13610531939450876,-0.10473487164072726,0.07156348122623735,0.22059123241970724,-0.16005218379330666
taixax,0.029264663453898443,0.06275876281617876,0.013275886671547,0.03304253767281917,0.042904362743677815,0.04709277124309974,0.04413875647239751,0.07602267196474004,0.04892829723453169,0.029264663453898443,0.06275876281617876,0.013275886671547,0.03304253767281917,0.042904362743677815,0.04709277124309974
taq4p3,0.005104850882704959,0.021454491192013148,0.04300210400931537,0.015547329785325026,0.027210895485020536,0.02563595170010302,0.01636395325061485,0.03465152269965752,0.05006378899761774,-0.005104850882704959,-0.021454491192013148,-0.04300210400931537,0.015547329785325026,-0.027210895485020536,-0.02563595170010302
taszee,0.04202563774634527,0.02213955471093776,0.256187489803132,0.0038026765672425356,0.02936545041761729,0.18561549133995747,0.04219732902758296,0.03677620917153025,0.31636235641587274,0.04202563774634527,-0.02213955471093776,0.256187489803132,0.0038026765672425356,-0.02936545041761729,0.18561549133995747
tb6ott,0.08521239100724376,0.13760714402218,0.07673167473983167,0.12172024615347432,0.12463986117535875,0.12264019035352103,0.14858320869073252,0.18566319258203465,0.14466639623052477,0.08521239100724376,0.13760714402218,0.07673167473983167,0.12172024615347432,0.12463986117535875,0.12264019035352103
tb85g4,0.10011384024470082,0.025885700619383556,0.12401307062752576,0.018862782121914723,0.027006805997744632,0.026319145858558102,0.10187534322847851,0.03740905059950292,0.1267751518444831,-0.10011384024470082,-0.025885700619383556,-0.12401307062752576,0.018862782121914723,0.027006805997744632,0.026319145858558102
tbdwnz,0.06690722735104693,0.0231012645714328,0.06533516152348184,0.08092776533203949,0.27373117264387226,0.00848923149497871,0.10500419169462871,0.2747042469671496,0.06588437130818507,-0.06690722735104693,-0.0231012645714328,0.06533516152348184,0.08092776533203949,0.27373117264387226,0.00848923149497871
tbftrs,0.1925343495020302,0.26243860400504726,0.12543116760593875,0.013767786554027772,0.05481132058532712,0.33785902461579376,0.19302597670978686,0.2681012900685588,0.3603910352954477,0.1925343495020302,0.26243860400504726,-0.12543116760593875,0.013767786554027772,0.05481132058532712,-0.33785902461579376
tbornr,0.11345280577891081,0.11946676839032655,0.24858467027962305,0.06814713344997525,0.005736991883127374,0.06953948333443893,0.13234640507605785,0.119604438987418,0.25812802645286237,-0.11345280577891081,-0.11946676839032655,-0.24858467027962305,-0.06814713344997525,-0.005736991883127374,0.06953948333443893
tbpmoj,0.01262371640306581,0.058865969475114355,0.012594155825894404,0.03881112866183045,0.09973280940951401,0.03908952584191816,0.04081252165488173,0.11580947990108384,0.04106828206186494,-0.01262371640306581,-0.058865969475114355,-0.012594155825894404,-0.03881112866183045,-0.09973280940951401,-0.03908952584191816
tbsp44,0.09765131347386458,0.13124010755533888,0.026553216460452944,0.16995998973154913,0.13468077070600204,0.019395675170212012,0.19601575735822682,0.18805019497224568,0.03288260208231776,0.09765131347386458,0.13124010755533888,-0.026553216460452944,0.16995998973154913,0.13468077070600204,0.019395675170212012
tbxqm8,0.07326768817222984,0.193327705641833,0.030828657554195615,0.08568621296124412,0.24821215610803815,0.0517046242353878,0.11273988301281311,0.31461862025083054,0.060197793098389525,0.07326768817222984,0.193327705641833,0.030828657554195615,0.08568621296124412,0.24821215610803815,-0.0517046242353878
tc60fm,0.07120710676093367,0.09164221079678958,0.0599120831665747,0.04561541963281046,0.08276890917690993,0.07652133700507413,0.08456487782490078,0.12348678927747204,0.09718524953099977,-0.07120710676093367,-0.09164221079678958,-0.0599120831665747,-0.04561541963281046,-0.08276890917690993,-0.07652133700507413
tc9pyc,0.02492814776131258,0.055259588514315006,0.026031422707355922,0.025229219526565316,0.05996940186971145,0.024668877705881442,0.035467253470341596,0.08154723345020581,0.035863470209069,-0.02492814776131258,-0.055259588514315006,0.026031422707355922,0.025229219526565316,0.05996940186971145,-0.024668877705881442
tchhzg,0.022931940628573066,0.04482162730780903,0.17364823038695398,0.054958676607959944,0.04829604068057769,0.06290156372337341,0.0595510708173306,0.0658899523443457,0.1846897794556219,-0.022931940628573066,-0.04482162730780903,-0.17364823038695398,0.054958676607959944,0.04829604068057769,0.06290156372337341
tcpi72,0.11896023364083419,0.08605972175226206,0.10226609880521309,0.02317508134065971,0.019902120333085804,0.014638462254507267,0.1211966236453312,0.08833102570348313,0.10330846791049725,-0.11896023364083419,-0.08605972175226206,-0.10226609880521309,-0.02317508134065971,0.019902120333085804,-0.014638462254507267
tcr3uy,0.015162863992748576,0.011469306055223782,0.06539045316478553,0.057676914463696605,0.07187644616470834,0.06054821799529453,0.05963672447842157,0.07278577123763003,0.08911788859427561,0.015162863992748576,-0.011469306055223782,-0.06539045316478553,-0.057676914463696605,-0.07187644616470834,-0.06054821799529453
tcxvnl,0.17434938382263887,0.14577880283744538,0.23683862234035225,0.08701111443541265,0.058712641123054965,0.34166317402482793,0.19485543788826198,0.15715798924764665,0.415723775500988,-0.17434938382263887,-0.14577880283744538,-0.23683862234035225,-0.08701111443541265,-0.058712641123054965,0.34166317402482793
tcyfvv,0.02462833298504563,0.014786082888881502,0.015900667497911414,0.07081931433514832,0.09135033104109525,0.22036732444730767,0.07497953099695163,0.09253924156007852,0.22094023832462953,0.02462833298504563,-0.014786082888881502,0.015900667497911414,0.07081931433514832,0.09135033104109525,0.22036732444730767
td037g,0.0104887659230668,0.08311463601154312,0.08349550650336379,0.08298694624569247,0.03900099524467748,0.09110802901906823,0.08364716048841311,0.09181024098327296,0.12358063180770944,0.0104887659230668,-0.08311463601154312,-0.08349550650336379,0.08298694624569247,0.03900099524467748,0.09110802901906823
td9np1,0.009556444735926206,0.027109384202849363,0.0793477907147313,0.15820793008898004,0.14623435785450223,0.13567023361777064,0.15849629263497114,0.14872594302601116,0.15717023948957148,-0.009556444735926206,0.027109384202849363,0.0793477907147313,-0.15820793008898004,0.14623435785450223,-0.13567023361777064
tdbnxl,0.06476127708893653,0.062156817301255884,0.0037112876338385448,0.07787879969119604,0.06119350008918101,0.04069229009614084,0.10128736570536057,0.0872245056746457,0.04086118120135007,-0.06476127708893653,-0.062156817301255884,-0.0037112876338385448,0.07787879969119604,0.06119350008918101,0.04069229009614084
tdjrz1,0.02777816556656898,0.12258505476783554,0.05362535159602544,0.07958419591025434,0.01657682558456619,0.04602098750582995,0.08429276790404656,0.12370079546589167,0.07066547689508014,-0.02777816556656898,-0.12258505476783554,-0.05362535159602544,0.07958419591025434,0.01657682558456619,0.04602098750582995
tdovlc,0.06122949996665383,0.0382490210595563,0.04027699290906206,0.0029180072549856995,0.006742693463773097,0.013316442934206307,0.061298992100250804,0.038838788950748576,0.04242126601383566,0.06122949996665383,0.0382490210595563,-0.04027699290906206,0.0029180072549856995,-0.006742693463773097,-0.013316442934206307
tdoz4v,0.022602528476681094,0.03848959885004177,0.046846379212054146,0.040459890754613426,0.07137175175467725,0.1552927375291384,0.04634519450185135,0.08108869322025365,0.1622048629806562,0.022602528476681094,-0.03848959885004177,-0.046846379212054146,-0.040459890754613426,-0.07137175175467725,0.1552927375291384
tdp0qw,0.01239868956279544,0.04016368811934257,0.018689632242960386,0.07192477916146967,0.08865786869700365,0.15468378766833002,0.0729856243400079,0.09733108201002884,0.15580878191166925,0.01239868956279544,0.04016368811934257,0.018689632242960386,-0.07192477916146967,-0.08865786869700365,-0.15468378766833002
te8hih,0.010443198982795554,0.03810896941724362,0.02703733928915053,0.07227297495757501,0.1178503944681406,0.046497751182896785,0.07302358053541697,0.12385882700211864,0.053787160000349735,0.010443198982795554,0.03810896941724362,-0.02703733928915053,0.07227297495757501,0.1178503944681406,0.046497751182896785
tec8n6,0.14846548133982207,0.0025321105942683886,0.2062091294749493,0.008281570930849469,0.03392285043474352,0.0519550040343173,0.14869627959887816,0.03401722160435189,0.21265353870326806,-0.14846548133982207,-0.0025321105942683886,0.2062091294749493,0.008281570930849469,0.03392285043474352,0.0519550040343173
tecwat,0.03778775201939499,0.09302089595419805,0.06155600071617773,0.00288259972886884,0.058846076146670256,0.009922761461467644,0.03789754060458495,0.11007155746141441,0.06235064088837628,-0.03778775201939499,-0.09302089595419805,-0.06155600071617773,-0.00288259972886884,-0.058846076146670256,0.009922761461467644
teh9qc,0.0229236587376338,0.008324938861811404,0.07846844256663221,0.013459955438811289,0.007687714885658448,0.08550250443577845,0.026583162534474337,0.011331618031687807,0.11605160379599745,0.0229236587376338,0.008324938861811404,-0.07846844256663221,-0.013459955438811289,-0.007687714885658448,-0.08550250443577845
tehgmd,0.366058696826451,0.36514318985470995,0.071367201947655,0.16085538457726933,0.16704023188893746,0.09360476672193396,0.3998417490330153,0.4015370321237915,0.11770781565769135,-0.366058696826451,-0.36514318985470995,-0.071367201947655,-0.16085538457726933,-0.16704023188893746,-0.09360476672193396
teqdsw,0.03613076399708692,0.0113741596128909,0.013630276516703788,0.005778574331013253,0.034025904511951754,0.005507205227759382,0.03658994436060593,0.03587664539440634,0.014700807710546621,0.03613076399708692,-0.0113741596128909,-0.013630276516703788,-0.005778574331013253,-0.034025904511951754,-0.005507205227759382
tetkim,0.031536008172658114,0.026036426081392783,0.016383071090110057,0.05137986645535442,0.07743855622456852,0.05519576477684929,0.06028607209327884,0.08169838109312504,0.057575841006839636,0.031536008172658114,0.026036426081392783,0.016383071090110057,-0.05137986645535442,-0.07743855622456852,-0.05519576477684929
tewjvf,0.14053523215043384,0.1410627719412645,0.16280943099501322,0.025850870930223202,0.02662420108025465,0.025129650867666165,0.1428930334321005,0.14355331313109784,0.16473739761708864,-0.14053523215043384,-0.1410627719412645,-0.16280943099501322,-0.025850870930223202,-0.02662420108025465,-0.025129650867666165
tf0ns5,0.1073711020769208,0.2001507194758796,0.09198633144727797,0.0358246924695651,0.07731199516190479,0.08472231754589377,0.11318993838566863,0.21456340578632377,0.12505741186941197,-0.1073711020769208,-0.2001507194758796,-0.09198633144727797,-0.0358246924695651,-0.07731199516190479,-0.08472231754589377
tf24qh,0.04428618419113928,0.15185116845475033,0.010623532576246042,0.07127940651193843,0.1534063455999588,0.11176005803751643,0.08391674387692652,0.21585245940550912,0.11226384109296993,-0.04428618419113928,-0.15185116845475033,-0.010623532576246042,-0.07127940651193843,-0.1534063455999588,-0.11176005803751643
